org/joda/time/Partial.java#219#class org.eclipse.jdt.core.dom.ThrowStatement
org/joda/time/chrono/BaseChronology.java#660#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#319#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/AssembledChronology.java#320#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#99#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/AssembledChronology.java#323#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#327#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#131#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/BasicChronology.java#126#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/chrono/BasicChronology.java#133#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicChronology.java#138#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#139#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/BasicChronology.java#76#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#77#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#79#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#81#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#83#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#85#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#87#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#90#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#93#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#96#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#99#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#102#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#105#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#108#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#111#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#114#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#117#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#120#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#121#unknown
org/joda/time/chrono/AssembledChronology.java#328#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#329#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#250#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#251#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#252#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#253#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#254#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#255#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#256#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#258#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#259#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#260#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#261#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#262#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicDayOfMonthDateTimeField.java#42#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/BasicDayOfMonthDateTimeField.java#43#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicDayOfMonthDateTimeField.java#44#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/BasicChronology.java#263#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#264#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#265#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#266#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#267#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#268#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#273#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#274#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#277#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicChronology.java#279#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#281#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#283#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#285#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#288#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#289#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#290#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#291#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#292#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#293#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#294#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#296#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#298#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#303#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#304#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#305#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#306#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/AssembledChronology.java#330#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#50#unknown
org/joda/time/DateTimeFieldType.java#164#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#173#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#209#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#218#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#236#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#452#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#245#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#254#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#264#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#282#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#291#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/UnsupportedDurationField.java#57#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeFieldType.java#227#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/UnsupportedDurationField.java#59#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/UnsupportedDurationField.java#71#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/UnsupportedDurationField.java#72#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/tz/FixedDateTimeZone.java#102#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#273#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/UnsupportedDurationField.java#49#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/UnsupportedDurationField.java#50#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/UnsupportedDurationField.java#51#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/UnsupportedDurationField.java#70#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/UnsupportedDurationField.java#55#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DateTimeFieldType.java#327#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/PreciseDurationField.java#54#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/UnsupportedDurationField.java#56#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/MillisDurationField.java#71#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#200#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/BaseDurationField.java#66#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/MillisDurationField.java#80#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/BaseDateTimeField.java#69#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/PreciseDurationField.java#63#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#191#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/BaseDateTimeField.java#58#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/PreciseDurationDateTimeField.java#151#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BaseChronology.java#54#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/Chronology.java#63#unknown
org/joda/time/chrono/BaseChronology.java#55#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/MillisDurationField.java#62#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/PreciseDurationField.java#43#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/field/PreciseDurationField.java#44#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/PreciseDurationField.java#45#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/ScaledDurationField.java#48#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/ScaledDurationField.java#51#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/ScaledDurationField.java#52#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/DecoratedDurationField.java#53#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/DecoratedDurationField.java#56#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/DecoratedDurationField.java#59#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/DecoratedDurationField.java#60#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/DecoratedDurationField.java#52#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/field/ScaledDurationField.java#47#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/field/PreciseDateTimeField.java#60#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/PreciseDateTimeField.java#64#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/field/PreciseDateTimeField.java#65#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/PreciseDateTimeField.java#66#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/PreciseDateTimeField.java#70#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/PreciseDateTimeField.java#71#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/PreciseDurationDateTimeField.java#155#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/PreciseDateTimeField.java#58#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/DurationFieldType.java#278#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/MillisDurationField.java#45#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/MillisDurationField.java#38#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/field/MillisDurationField.java#44#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/field/PreciseDurationDateTimeField.java#51#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/PreciseDurationDateTimeField.java#55#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/PreciseDurationDateTimeField.java#56#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/PreciseDurationDateTimeField.java#60#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/PreciseDurationDateTimeField.java#61#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/PreciseDurationDateTimeField.java#49#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/DateTimeUtils.java#58#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeUtils.java#59#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeUtils.java#60#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeUtils.java#61#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeUtils.java#62#unknown
org/joda/time/DateTimeUtils.java#65#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeUtils.java#68#class org.eclipse.jdt.core.dom.TryStatement
org/joda/time/DateTimeUtils.java#69#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/DateTimeUtils.java#41#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeUtils.java#43#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeUtils.java#49#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/DateTimeUtils.java#50#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeUtils.java#51#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeUtils.java#52#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeUtils.java#526#unknown
org/joda/time/DateTimeUtils.java#53#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeUtils.java#54#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeUtils.java#55#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeUtils.java#56#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeUtils.java#57#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeFieldType.java#182#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/BaseDateTimeField.java#50#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/field/BaseDateTimeField.java#51#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/BaseDateTimeField.java#54#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/BaseDateTimeField.java#55#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/DateTimeField.java#33#unknown
org/joda/time/DateTimeFieldType.java#128#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#131#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#134#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#137#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#140#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#153#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/DateTimeFieldType.java#154#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeFieldType.java#155#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/DateTimeFieldType.java#73#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#76#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#79#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#82#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#85#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#88#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#91#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#94#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#97#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#100#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DurationFieldType.java#141#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DurationFieldType.java#169#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DurationFieldType.java#205#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#103#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#106#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#444#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/DateTimeFieldType.java#445#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeFieldType.java#446#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeFieldType.java#447#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeFieldType.java#448#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/DateTimeFieldType.java#110#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#113#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#116#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#119#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#122#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DateTimeFieldType.java#125#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/DurationFieldType.java#196#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/BaseDurationField.java#51#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/BaseDurationField.java#52#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/BaseDurationField.java#47#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/field/BaseDurationField.java#48#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DurationField.java#30#unknown
org/joda/time/DurationFieldType.java#105#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DurationFieldType.java#178#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DurationFieldType.java#187#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DurationFieldType.java#160#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DurationFieldType.java#132#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DurationFieldType.java#151#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DurationFieldType.java#114#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DurationFieldType.java#123#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeZone.java#205#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DateTimeZone.java#208#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DateTimeZone.java#211#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/DateTimeZone.java#212#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DateTimeZone.java#213#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/tz/DateTimeZoneBuilder.java#747#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/tz/DateTimeZoneBuilder.java#748#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#749#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#750#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#751#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/tz/DateTimeZoneBuilder.java#740#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/tz/DateTimeZoneBuilder.java#504#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/tz/DateTimeZoneBuilder.java#95#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/tz/DateTimeZoneBuilder.java#98#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/tz/DateTimeZoneBuilder.java#110#class org.eclipse.jdt.core.dom.SwitchStatement
org/joda/time/tz/DateTimeZoneBuilder.java#119#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/tz/DateTimeZoneBuilder.java#183#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/tz/DateTimeZoneBuilder.java#184#class org.eclipse.jdt.core.dom.SwitchStatement
org/joda/time/tz/DateTimeZoneBuilder.java#187#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#188#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/tz/DateTimeZoneBuilder.java#192#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#193#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#194#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#195#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#196#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/tz/DateTimeZoneBuilder.java#200#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/tz/DateTimeZoneBuilder.java#201#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#202#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#203#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#204#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#205#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/tz/DateTimeZoneBuilder.java#209#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/tz/DateTimeZoneBuilder.java#505#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1503#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/tz/DateTimeZoneBuilder.java#1504#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1505#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1506#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1507#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1508#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1509#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/tz/DateTimeZoneBuilder.java#1344#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1345#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1346#class org.eclipse.jdt.core.dom.ForStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1347#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1350#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1351#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1352#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1353#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1354#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1356#class org.eclipse.jdt.core.dom.ForStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1357#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1358#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1359#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1362#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1363#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1367#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1370#class org.eclipse.jdt.core.dom.TryStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1373#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1374#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1375#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1378#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/tz/CachedDateTimeZone.java#87#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/tz/CachedDateTimeZone.java#84#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/tz/CachedDateTimeZone.java#88#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/CachedDateTimeZone.java#89#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/tz/CachedDateTimeZone.java#39#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/CachedDateTimeZone.java#42#class org.eclipse.jdt.core.dom.TryStatement
org/joda/time/tz/CachedDateTimeZone.java#45#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/tz/CachedDateTimeZone.java#48#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/CachedDateTimeZone.java#61#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/tz/CachedDateTimeZone.java#62#unknown
