org/jsoup/nodes/LeafNode.java#94#class org.eclipse.jdt.core.dom.ThrowStatement
org/jsoup/nodes/Element.java#408#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/nodes/Element.java#1463#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/jsoup/nodes/Element.java#1464#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/nodes/Element.java#1465#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/nodes/Element.java#1468#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/nodes/Element.java#1469#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/parser/TreeBuilder.java#14#unknown
org/jsoup/parser/TreeBuilder.java#24#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/parser/TreeBuilder.java#25#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/nodes/Document.java#33#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/parser/ParseSettings.java#41#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/nodes/Document.java#31#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/jsoup/nodes/Document.java#19#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/nodes/Document.java#20#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/nodes/Document.java#22#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/nodes/Document.java#32#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/helper/Validate.java#25#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/helper/Validate.java#27#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/parser/Tag.java#19#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/parser/Tag.java#20#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/parser/Tag.java#21#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/parser/Tag.java#22#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/parser/Tag.java#23#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/parser/Tag.java#24#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/parser/Tag.java#27#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/parser/Tag.java#28#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/parser/ParseSettings.java#40#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/Tag.java#54#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/parser/Tag.java#55#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/Tag.java#56#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/parser/Tag.java#58#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/Tag.java#60#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/parser/Tag.java#61#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/nodes/Element.java#85#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/parser/ParseSettings.java#42#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/nodes/Element.java#84#class org.eclipse.jdt.core.dom.ConstructorInvocation
org/jsoup/parser/ParseSettings.java#39#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/parser/Tag.java#26#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/parser/Tag.java#17#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/parser/Tag.java#18#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/internal/Normalizer.java#11#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/nodes/Element.java#72#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/parser/Token.java#75#unknown
org/jsoup/parser/Token.java#79#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/parser/Token.java#81#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/parser/Token.java#82#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/parser/Token.java#83#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/nodes/Element.java#73#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/nodes/Element.java#66#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/parser/Tag.java#50#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/Tag.java#51#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/jsoup/parser/Tag.java#53#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/nodes/Element.java#67#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/Token.java#14#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/parser/Token.java#15#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/parser/Token.java#248#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/jsoup/parser/Token.java#249#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/parser/Token.java#250#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/parser/Tag.java#64#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/nodes/Element.java#68#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/nodes/Element.java#69#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/parser/Token.java#217#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/jsoup/nodes/Document.java#382#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/nodes/Document.java#372#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/nodes/Document.java#374#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/nodes/Document.java#377#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/nodes/Document.java#378#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/nodes/Document.java#379#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/nodes/Document.java#380#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/nodes/Document.java#383#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/nodes/Document.java#384#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/nodes/Document.java#427#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/nodes/Document.java#428#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/Token.java#218#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/parser/Token.java#219#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/parser/Token.java#220#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/nodes/Element.java#70#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/nodes/Element.java#71#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/nodes/Node.java#27#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/nodes/Node.java#26#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/nodes/Document.java#73#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/nodes/Document.java#190#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/helper/Validate.java#34#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/helper/Validate.java#36#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/helper/Validate.java#91#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/helper/Validate.java#93#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/nodes/Attributes.java#384#unknown
org/jsoup/nodes/Attributes.java#32#unknown
org/jsoup/nodes/Attributes.java#42#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/nodes/Attributes.java#43#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/nodes/Attributes.java#44#class org.eclipse.jdt.core.dom.FieldDeclaration
org/jsoup/helper/Validate.java#17#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/helper/Validate.java#15#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/nodes/Document.java#187#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/nodes/Document.java#180#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/nodes/Document.java#181#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/nodes/Document.java#183#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/jsoup/nodes/Document.java#184#class org.eclipse.jdt.core.dom.ForStatement
org/jsoup/nodes/Document.java#185#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/jsoup/nodes/Document.java#186#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/nodes/Document.java#211#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#384#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#393#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#377#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#336#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/select/Elements.java#598#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilder.java#297#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#310#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#306#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/nodes/Node.java#268#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/jsoup/nodes/Node.java#269#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/nodes/Node.java#259#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/nodes/Node.java#258#class org.eclipse.jdt.core.dom.WhileStatement
org/jsoup/nodes/Node.java#257#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/jsoup/nodes/Node.java#260#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#687#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#679#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#669#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#666#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#230#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilderState.java#220#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#217#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#248#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#246#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilderState.java#247#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/nodes/Element.java#221#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#144#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#140#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/Jsoup.java#58#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#68#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#54#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#56#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#60#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#66#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilderState.java#67#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilder.java#216#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/jsoup/parser/HtmlTreeBuilder.java#217#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilder.java#218#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#133#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#129#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#127#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#89#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#93#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilderState.java#94#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#168#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#167#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/Parser.java#106#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/jsoup/parser/Parser.java#107#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/TreeBuilder.java#66#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/TreeBuilder.java#63#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/TreeBuilder.java#82#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/TreeBuilder.java#79#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/Token.java#145#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/Token.java#143#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/parser/Token.java#144#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/parser/HtmlTreeBuilderState.java#117#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#113#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/jsoup/parser/HtmlTreeBuilderState.java#114#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/jsoup/parser/HtmlTreeBuilderState.java#115#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#37#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#36#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilderState.java#214#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilderState.java#215#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilderState.java#216#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilderState.java#152#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilderState.java#148#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/jsoup/parser/HtmlTreeBuilderState.java#149#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/parser/HtmlTreeBuilderState.java#202#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#232#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#242#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#204#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#206#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#208#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#209#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/jsoup/parser/HtmlTreeBuilderState.java#210#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/jsoup/parser/HtmlTreeBuilderState.java#211#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#213#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#150#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#151#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilderState.java#84#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilderState.java#85#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilderState.java#86#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilder.java#274#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/HtmlTreeBuilderState.java#51#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#19#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#21#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#96#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#23#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#44#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#47#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#49#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#73#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilder.java#530#class org.eclipse.jdt.core.dom.Assignment
org/jsoup/parser/HtmlTreeBuilder.java#531#class org.eclipse.jdt.core.dom.MethodDeclaration
org/jsoup/parser/HtmlTreeBuilderState.java#75#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#77#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#80#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#82#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#83#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/jsoup/parser/Token.java#337#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/Token.java#345#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/Token.java#361#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#101#class org.eclipse.jdt.core.dom.IfStatement
org/jsoup/parser/HtmlTreeBuilderState.java#163#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilderState.java#105#class org.eclipse.jdt.core.dom.SwitchStatement
org/jsoup/parser/HtmlTreeBuilderState.java#1478#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/HtmlTreeBuilder.java#288#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/jsoup/parser/HtmlTreeBuilder.java#289#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/Token.java#353#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/TreeBuilder.java#46#class org.eclipse.jdt.core.dom.ReturnStatement
org/jsoup/parser/TreeBuilder.java#44#class org.eclipse.jdt.core.dom.MethodInvocation
org/jsoup/parser/TreeBuilder.java#45#class org.eclipse.jdt.core.dom.MethodInvocation
